sound_id,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
1,ドンドン,3,3,0.7281792955841971,0.6942195882214061,0.8680641398530943,0.7513811191256479,0.351886519998433,-0.2477942815767543,-0.434659681282362,0.8147175972354923,0.11281265183246442,-0.22846962201024876
1,バンバン,5,5,0.6413632558727651,0.5611347151036699,0.520443110615167,0.6563829936223622,0.4439311891271112,0.2264568529707223,-0.4105785934784185,0.5580262055526447,0.2688660650400256,-0.011337931904742348
1,サラサラ,5,5,-0.15780880756958418,-0.34168666019027394,-0.1535025524691874,-0.38094025320491975,0.3186169379767452,0.3950288389466774,0.5414750660187311,-0.4019307464088434,0.44824327953746357,0.0034309685697550274
1,パタパタ,3,3,-0.011147909675059069,-0.19640289182866494,-0.3208255614744857,-0.18621474763810125,0.25186039715572817,0.25289886317219634,0.7171110494392157,-0.2027965353109944,0.39874660993873334,0.13515156023522276
1,カサカサ,4,3,-0.19052093432528655,-0.18374585932694942,-0.25300965013900395,-0.08860379995128019,0.3090282232473117,0.546999872138365,0.6256270589081927,-0.42585687497315683,0.5441322350324609,-0.09909219613786596
1,ズシャー,4,4,0.46577862057760394,0.8069533142157136,0.6305181510983141,0.6189447468693651,0.17955780797206777,-0.21188705795578927,-0.2759675832461405,0.434403464043822,0.7619091960940532,-0.25204032956359135
1,ゴロゴロ,3,3,0.39909784181920793,0.6109264698121362,0.5943605011538635,0.44649944193469404,0.29803543097929863,-0.3380197109302004,-0.37028213123001236,0.29186113314753037,0.25999952320683795,-0.024191771080251903
1,キラキラ,3,4,-0.38803910280961085,-0.43927073182692167,-0.690228145239026,-0.4330751102246982,0.07640092748813858,0.8129606558433053,1.0,-0.1672958639387617,0.6510713111603412,0.17510688653908546
1,ピカピカ,4,4,-0.20602853408683608,-0.28866158983948476,-0.3209335904165377,-0.1512302324244024,0.36598659130870215,0.8148323982197652,0.9472670806016351,0.010748445301673931,0.657478064014154,0.01634038280969867
1,フワフワ,4,4,-0.44857685671265,-0.5258731238139962,-0.06100181526606108,-0.30115824901704225,0.24304419623272397,0.3712669088550493,0.392182695333917,-0.6482385762438417,0.7220897073356694,0.12453936697678404
1,バシャバシャ,5,3,0.318059120588105,0.4526819043667887,0.2819400367482497,0.4299585549704764,0.5312386455723412,0.5614250693640224,0.37033205526851176,0.5858663711131562,0.3602121294072542,0.0855842028399113
1,ザーザー,4,5,0.32732602598602856,0.457801923400608,-0.09213771357300554,0.10376553996234165,0.4342192470788524,0.43819187645727053,0.34259146791685724,0.24169510448846337,0.521330791014085,-0.0352920200480756
2,ガンガン,5,3,0.5409623539087438,0.45603392086912004,0.39530354684165603,0.6210788558945938,0.3153433778033845,0.3470159656357006,-0.16822794721299753,0.7920930836375085,0.41446233152509476,-0.05914431397482084
2,ドンドン,5,3,0.7778757249289091,0.7147593326144803,0.8504687053392044,0.6433166632861144,0.1941280547145125,-0.10809840326666009,-0.26960205314408436,0.8657913316738054,0.40911218695603097,0.1682790596201453
2,バンバン,4,5,0.5216319595401552,0.3864296936014936,0.5678007718065986,0.5696788812434468,0.25104473876851374,0.14866204311290848,-0.21520956815444392,0.753602072432328,0.12772033125980736,-0.09563468760048954
2,サラサラ,5,4,-0.22849695712700968,-0.45133539564869735,-0.11125182763571159,-0.4564442400469172,0.3238281783159304,0.5535390578965844,0.6540510037238578,-0.5035350745247223,0.521925333730145,-0.052337939051533444
2,パタパタ,5,3,0.20750629377991459,-0.10403137634741398,-0.33349011812384477,-0.2861787275460734,0.24403516092930683,0.39410649891244204,0.5432009797838625,-0.4073565807623164,0.4851834303300953,0.13512828755488215
2,カサカサ,4,5,-0.06433047204967976,-0.29481954837976443,-0.1929641859533141,-0.17486265683492308,0.42446179356448727,0.6565497019316962,0.6695899598988326,-0.3131020815572835,0.6450214629849635,-0.09598638739661194
2,ズシャー,3,3,0.7352823742783848,0.6146722319599568,0.49014991778898515,0.746547372224767,0.367255537658022,-0.25633715844464944,-0.31505139923703607,0.5779218813856343,0.5437846012069595,-0.1658834956432688
2,ゴロゴロ,4,5,0.45771950573810943,0.4548469583146496,0.7318379546932434,0.5521339912867409,-0.08397096099410695,-0.33799617087749995,-0.30721577262371247,0.5210159009297821,0.5542126359567565,-0.10183788069001808
2,キラキラ,5,5,-0.3689944000189136,-0.41037961287558755,-0.49608059855855596,-0.2761207260422195,0.07977516314873495,0.6200937517079587,0.7845011877739743,-0.28675438914101686,0.8105146087654146,0.10268034948744605
2,ピカピカ,4,4,-0.13819193023123724,-0.20329269997403515,-0.4711531172102127,-0.23517258181519982,0.1588731257551335,0.7963121623247068,1.0,-0.12017857842078776,0.6496574753494897,0.019359348491807135
2,フワフワ,3,5,-0.3014221451499697,-0.41126762833985675,-0.2786320219624103,-0.19103464075350074,0.31288863733822786,0.691098540108104,0.22372267559146253,-0.8087948819222324,0.7172202289944645,0.2597516901652245
2,バシャバシャ,3,5,0.35039836815538294,0.29860030794100667,0.17522539997150635,0.4300062662107361,0.5257600510211855,0.5139766459650044,0.44675556445568304,0.4119526818960011,0.4261828199077334,-0.05619390176556093
2,ザーザー,4,5,0.3371268172843312,0.514778377971212,-0.043685083337846764,0.13336755942917827,0.515517701435214,0.37693396331495643,0.25360070589429506,0.30629383919233794,0.5418224716199488,0.10113256574614644
3,ガンガン,5,4,0.5512680708782987,0.5550409136385935,0.4822701985343524,0.5766648610749474,0.45036158602772247,0.14043714089094791,-0.13631878866816055,0.787457262525384,0.28833132641410164,0.017194662260349148
3,ドンドン,3,4,0.9590566227607051,0.6557401622638763,0.6155050467663857,0.5882181542851169,0.24738789351297422,-0.16863770265130243,-0.3365292920846566,0.7918952410570756,0.1833666656795106,0.07552271827003004
3,バンバン,5,4,0.5278914217860007,0.461812795882387,0.3602451524674479,0.43533835835019363,0.5140246349407342,0.09907269384789794,-0.07104631335737982,0.6755216064401959,0.43071865402689735,-0.05605250759649101
3,サラサラ,3,4,-0.24345185843803388,-0.36018503000477087,-0.33391868789273826,-0.2849098631612882,0.3954901830187932,0.4740884846052989,0.7795729325934639,-0.5933900300771556,0.4057279717243275,-0.026779439338821626
3,パタパタ,4,5,0.2005727173584939,-0.2984523617324916,-0.36521115758754097,-0.028012376812033224,0.29574698731085314,0.35693534936698035,0.5395597144840293,-0.4318676673824182,0.2506970702807692,-0.03053174593825124
3,カサカサ,5,5,-0.031932875469741065,-0.22190108356040586,-0.3426003064669016,-0.2009059872234855,0.3503931620770279,0.5297514621835836,0.5775506628283612,-0.3269405919426828,0.6494230878723277,-0.15217666408965022
3,ズシャー,5,5,0.4081409051614896,0.8460306733864909,0.7508395406199644,0.7964933704837485,0.3915821541597952,-0.20173750678397265,-0.4930325570177559,0.5462801874049198,0.8282334021565314,-0.10324792079479972
3,ゴロゴロ,5,5,0.507299977360758,0.6870907039948093,0.7308878178937752,0.6728615786659977,0.213139789129697,-0.2703520527261238,-0.08952462585825602,0.21334005437232165,0.3499923904203194,-0.09745187822758786
3,キラキラ,3,5,-0.2051413348081737,-0.4160436383523131,-0.3593032264797007,-0.40285698747336746,0.139063941605847,0.5913496417046342,0.8785782031526594,-0.21844107959403333,0.44598792607258575,0.19675443251465535
3,ピカピカ,5,4,-0.33080082518939347,-0.2227647381071873,-0.5294502930133008,-0.16793454028277377,0.3946438517482679,0.8888911859580739,0.9151574400465915,-0.08526582745298857,0.6246330691697266,0.0715591553835681
3,フワフワ,3,5,-0.40780346056197,-0.6902683323575491,-0.12569130616879964,-0.00953597476498294,0.27543016533927583,0.2567702640166196,0.32690174674978,-0.7084038297493167,0.7622384205454402,0.2516348981860374
3,バシャバシャ,5,5,0.3947791070207547,0.5060160720086617,0.4017439149046344,0.2629529083097711,0.33777698307313664,0.4919611245453149,0.42996828975029094,0.5738628470751259,0.5265593239638124,-0.008701456762465152
3,ザーザー,3,3,0.29044133235562425,0.5070637493886474,0.1464274797199717,0.10182565213906819,0.3520829935745022,0.48414277040677683,0.6116243764935876,0.257085429250015,0.518248791327728,-0.004848074095433961
4,ガンガン,3,3,0.5933056125898502,0.6569331859855458,0.14620740897554005,0.4525810240928049,0.42149065134220115,0.21958776391661525,0.04444813525146668,0.8620700748946765,0.31920532217181413,-0.09403691100429296
4,ドンドン,4,3,0.87372380429559,0.6475681595033095,0.6300421962566565,0.6105764532836222,0.31170016509441356,-0.1359784782487694,-0.31894346904377924,0.7743691440673163,0.32079353810721767,0.04633171659196861
4,バンバン,3,4,0.6343430764486754,0.25940479284773943,0.754238260716309,0.44413322414512224,0.31763188193520797,0.04121024852196018,-0.14918493473874522,0.6602089970827526,0.4214187493752143,-0.11389105769231495
4,サラサラ,3,3,-0.14042891873713903,-0.31998606885877395,-0.15398236870778048,-0.49766521179197837,-0.032552141936094126,0.4337966280512961,0.5466510672539298,-0.4843394959687945,0.5300066207350435,0.10071417894048791
4,パタパタ,5,5,-0.09256878298824872,-0.09272451260541098,-0.6220483943019933,-0.23136014509940328,0.28989272588398796,0.5440747611825294,0.5068305775799177,-0.31739115100791687,0.35482601452403767,-0.2194418165125207
4,カサカサ,4,3,-0.06447957511413768,-0.2617412346300603,-0.3179056272496883,-0.19504924137714616,0.29273600172256065,0.44357165641664953,0.42801771174350584,-0.4358128752526591,0.6285932990992743,-0.10922673951227031
4,ズシャー,3,5,0.48662068837827366,0.7955758087975553,0.5551122080756155,0.7614729115260301,0.30050494640031183,-0.09800360244794859,-0.4297859500879733,0.5884155871506996,0.6269516297104224,-0.17387177950523866
4,ゴロゴロ,3,4,0.3814539033503788,0.6655392312611528,0.6946579250966448,0.5558033844510456,0.13101307645527438,-0.5625810247826298,-0.3571726858814148,0.24237290186000413,0.629919740415593,-0.05560102942389421
4,キラキラ,3,4,-0.22608641879328478,-0.3464287544214384,-0.3902600654986463,-0.47653492039157297,-0.003828438184530672,0.6643338415021484,1.0,-0.2931448015546976,0.4612219182193882,0.43686286365118676
4,ピカピカ,3,3,-0.14578835278747898,-0.23853386275532662,-0.2591325822830832,-0.2665348347445141,-0.07885941603002455,0.6970077356370314,0.8179311238110304,-0.17813727293379095,0.3678198755368443,0.08880111463213979
4,フワフワ,3,5,-0.4093267589586422,-0.5073694024455085,-0.1075090073306244,-0.17090019547070945,0.405609635766178,0.12638729700433166,0.32636420262972204,-0.8027530102255889,0.8660036424416659,0.21437531887147676
4,バシャバシャ,4,3,0.2163432241259346,0.24726766837289338,0.08472662649764942,0.2923926120888678,0.43364872383088,0.598139998664251,0.4274521066759684,0.279290000398444,0.36081072876088505,0.01315151428830276
4,ザーザー,4,4,0.5163323681662355,0.5588981493481395,0.09832592861617237,0.20819957138605172,0.23243526078635324,0.5842651522703064,0.3156446911877723,0.31524512302838825,0.3595052797311099,-0.08288267786006685
5,ガンガン,5,3,0.6902451615696936,0.37029568985525274,0.2540491029082278,0.61120583411636,0.1600594638257444,0.37080719409836177,-0.3423649479660418,0.712076237335518,0.1877604478132101,-0.19128102178321113
5,ドンドン,3,3,0.6957395849601284,0.5596541518726847,0.9663144465366187,0.5989305730372623,0.368682304548539,-0.09473380631032396,-0.14709442677730092,0.7354988013102816,0.12279477525880396,-0.0409179810230383
5,バンバン,3,5,0.5799798839556934,0.3618016182374313,0.4851413635260442,0.5117865975677379,0.30770463950174837,0.006651314903079186,-0.30656503810666574,0.5766173380310071,0.5138712788928217,0.05842405263847973
5,サラサラ,3,3,-0.05513781245310442,-0.22208766496646679,-0.23919053615634925,-0.3463238134222381,0.25045327380795396,0.6027523709784552,0.7700780542896273,-0.5175297565931406,0.4884357355096054,0.16057739687747122
5,パタパタ,5,5,-0.04288860688660807,-0.20527405323846193,-0.4286720916059651,-0.08095877227146864,0.3248412738089188,0.38090637154325135,0.36280942721305254,-0.4385328219560374,0.3712918924343538,0.11739107217938415
5,カサカサ,4,3,-0.0369491164649912,-0.0595543383822458,-0.3840292629878872,-0.27376852387113415,0.32609265720711794,0.6307570526954983,0.5115104641940201,-0.34585366528484807,0.7017157418629877,0.06343417807045544
5,ズシャー,5,5,0.591724047240097,0.7196680456036534,0.624162400039681,0.6812169181601785,0.1611196347057445,-0.22375028029934177,-0.47331484493673986,0.6775001334657099,0.7356127256082818,-0.34788118324323636
5,ゴロゴロ,4,3,0.4779629463316682,0.41231494606817654,0.6871978522228687,0.6349148305663407,0.20553501995079534,-0.16544441689108727,-0.20698196655859807,0.2525957536132135,0.64283636993082,-0.11252780830709648
5,キラキラ,5,4,-0.2995424303365862,-0.3077264393303128,-0.29271748288989874,-0.4778216231987875,0.06923669837797415,0.809190759058239,0.9283686779891623,-0.08358116026316434,0.46788927202876107,0.00012490605194248605
5,ピカピカ,5,4,-0.1707703995367457,-0.24476488447639533,-0.5100811466839907,-0.4953721553423366,0.24124215317255732,0.8406756702856217,0.6289158832023913,-0.18175842560940042,0.5217113614011648,0.032769469923005515
5,フワフワ,5,3,-0.3952626358608624,-0.4211399072372884,-0.1314602395503526,-0.08641204700868953,0.31539827911474855,0.4421847916269542,0.3647091876725763,-0.7034882630648348,0.8336984586065157,0.2861786302370345
5,バシャバシャ,4,5,0.10436720915555167,0.5260593358491146,0.20804665919023071,0.4677929568491536,0.4593617658882636,0.5945177856111162,0.3969015591832123,0.4801426825806333,0.43860338447532127,-0.03776423069197276
5,ザーザー,4,5,0.4088313951370749,0.44062892185803837,0.09711899526557723,0.07113719251808223,0.5178830829832299,0.5471072772984633,0.5293740319814652,0.3752668369076154,0.65536849435695,0.26959726751510177
6,ガンガン,4,4,0.5473229696924276,0.612515615333776,0.18551431208560593,0.4901489823982909,0.18220054238403818,0.06278368392169956,-0.12996242632688462,0.85231037341741,0.21398261237141922,-0.13872645701517486
6,ドンドン,5,3,0.6395963291314597,0.4797103494201826,0.7890801884404616,0.6981825019234551,0.23569206458683456,-0.25909625040176604,-0.1447208254759442,0.8530465438088418,0.24453925512244962,-0.14031339739356471
6,バンバン,4,5,0.8156300006895887,0.48052354990679,0.43827391431727963,0.4983211950320423,0.46822897380321743,0.07794966622474019,-0.28532124186301366,0.7300421032918365,0.3193377090032892,-0.12267692302666011
6,サラサラ,3,3,-0.07302042632892505,-0.2585164099029269,-0.08903151557569147,-0.2253295380591611,0.3057984881470569,0.4898436673296261,0.6709415965704433,-0.549175589371131,0.32969854468347204,0.1477146569142792
6,パタパタ,5,5,-0.12282394203081817,-0.10532248611060688,-0.33635145451012216,-0.4155210591449767,0.3197091422069046,0.4560641182032603,0.5354793064769131,-0.2981016604421652,0.4811966567036735,0.22683631309904823
6,カサカサ,5,3,-0.2014994612653247,-0.10018429879987717,-0.4519711844008164,-0.3218942273610696,0.271079505731961,0.5977682676741801,0.6701263318856687,-0.38948987524408724,0.5991095770749917,0.07716173161392625
6,ズシャー,4,3,0.5985577859008655,0.5886665747210561,0.5121875080267362,0.6690946593799243,0.4312291239048297,-0.08446126395089369,-0.33622769617998244,0.6188185386802125,0.8343762328017823,-0.14050575080826808
6,ゴロゴロ,5,3,0.47730252856684857,0.5894623290638572,0.6532524085062212,0.6338759467201259,0.07036151440056126,-0.23501028923659617,0.055996016736660936,0.42780744164376383,0.5304042786378496,-0.10738861149679549
6,キラキラ,3,4,-0.5019031462568307,-0.420586885267105,-0.45778151088861846,-0.2319644137803752,0.04750023176245258,0.5695521526858448,0.829423592996751,-0.29358811059912826,0.6903694892278252,0.19001451085432347
6,ピカピカ,5,4,-0.2409006386277405,-0.3160543466124702,-0.2638126154681705,0.01200665235134446,0.14162869537840228,0.8742847162591705,0.932541021517591,0.03777094421755928,0.34063359954558814,0.14494840888747948
6,フワフワ,3,5,-0.3640653412598164,-0.38265462663985556,-0.2164023513391854,0.007647005799193682,0.15328861255803017,0.35689473086309614,0.4031834221279042,-0.8079178679460881,0.476986301738568,0.28823406152320885
6,バシャバシャ,5,3,0.2990724338836547,0.18715088618307388,-0.08510843369437027,0.2859875308253064,0.23556292477449808,0.5910642641785219,0.3427659699453655,0.5689472802733568,0.26064219374194575,0.08124128166454159
6,ザーザー,3,5,0.4637285552339098,0.5790968732693388,0.24146710565274357,0.22591569935037553,0.3386728494796759,0.6058787643032411,0.5210871483679048,0.27538050415628174,0.4491693860523425,0.021134975777415386
7,ガンガン,4,4,0.5588318064423259,0.6494060837926752,0.31017689308038066,0.5556604056807425,0.3796019389722859,0.28972411319768054,0.13195131375615038,0.8141675375963339,0.4122417471948654,-0.023980923434213347
7,ドンドン,3,5,0.8277489600459988,0.600532068935436,0.6963046835746954,0.5276174672228937,0.32419076994659857,-0.12285957105211559,-0.2644301431912948,1.0,0.31987040470042793,-0.207044199893626
7,バンバン,5,5,0.5433519849468228,0.5688345848660441,0.410884492330543,0.7015260613561837,0.470078160288736,0.04535022149831594,-0.21570763146017782,0.6140755070113737,0.19175148184988605,0.02855883949000612
7,サラサラ,3,4,-0.14556331130342007,-0.34324006549034247,-0.20573855670213026,-0.24131469721553142,0.20053095855588793,0.5247963864709638,0.6054468472716438,-0.44260314164483144,0.6879879382666305,0.26646416910940507
7,パタパタ,3,3,0.23685787287223212,-0.1865248535127266,-0.4104981600445464,-0.008167505182372914,0.19053249041070885,0.31794832231861514,0.5103146315979132,-0.2855617217673599,0.368087980726012,0.08052299803751521
7,カサカサ,3,3,-0.17128238428737022,-0.23582116318279253,-0.44908446587726025,-0.15735135439652292,0.23677380905175757,0.6502386562781695,0.409248275614864,-0.42289105928329246,0.5610473975358901,0.02705290721023056
7,ズシャー,5,5,0.3218447842921543,0.8743514998113452,0.5639381190967137,0.5724716784419627,0.2056122236151354,-0.28462747002341965,-0.3110796035231735,0.5169368008128696,0.5298023209314424,-0.13342616140351332
7,ゴロゴロ,3,3,0.27717137314218865,0.5009237875534027,0.7448211734220784,0.5357345407708364,0.3333626142297086,-0.36264092340610926,-0.27757927927362896,0.47515880054678616,0.5072209566439189,-0.11277385750466898
7,キラキラ,4,3,-0.18771979552214718,-0.4425336306037307,-0.5957124888012884,-0.46074858280134456,0.2359186610375298,0.7890219338211425,0.948891890212683,-0.30373315291626835,0.6190582450751493,-0.007590385478000866
7,ピカピカ,4,5,-0.15099824562110656,-0.33935053102903656,-0.43229437933651893,-0.3864086248177764,0.08614937027993859,0.9660990709251608,0.9357867936951852,0.09974700429746006,0.3187936787277299,0.08994393074659612
7,フワフワ,4,5,-0.2810897164291833,-0.40750230602152754,-0.20978813250019365,-0.009810995147006812,0.10363599384694883,0.3663706291146123,0.3782178470444292,-0.5729564350820324,0.7373284307218759,0.18817197967709798
7,バシャバシャ,3,5,0.4554578584871561,0.3620505119845365,0.09096307939280264,0.3404121315887324,0.5711235111764119,0.6213770074411342,0.49598129786684486,0.46077311055940756,0.5123209619930261,-0.0021419879815349273
7,ザーザー,5,4,0.32737851900258075,0.475736090119279,0.1529544140718461,0.09902628402738878,0.4994358581119624,0.6883323007275667,0.6633542024612923,0.4257492194700254,0.7599134309538021,-0.0714439570457887
8,ガンガン,4,3,0.3514519750401087,0.5926601930492696,0.3406307861546675,0.41522432180753266,0.5300077874846949,0.32815928502183134,-0.011800332219200987,0.7544629415072698,0.37642379856586605,0.04367445377004949
8,ドンドン,4,4,0.5983546784320837,0.5693042247724338,0.6856186580574043,0.747699769411906,0.28428530615684144,-0.34168167469197686,-0.3006386057810484,0.7256384018242045,0.1998624611265113,-0.1949278798154022
8,バンバン,3,4,0.6391449793029675,0.4520083956257105,0.3639784234857782,0.6698885747564445,0.49350555211886205,0.08810770805456829,-0.2647726375607289,0.47064501721021423,0.5046341920274554,0.0886613167288757
8,サラサラ,3,4,-0.14790956954610582,-0.4048841676990319,-0.2861005850428463,-0.31857122201414323,0.3154503374152639,0.4975316060086651,0.6834416260214164,-0.46637170440597253,0.35561305179476066,-0.04221988005686664
8,パタパタ,4,3,-0.08847717440455294,-0.20233594658015178,-0.6630788719862966,-0.2509273877467019,0.35620135291195015,0.2503439115946637,0.6241431695127141,-0.3449349108742518,0.5295833626233282,0.1566253210496984
8,カサカサ,5,4,-0.0741432306973435,-0.24926190097288603,-0.4713947120251559,-0.1345292547578949,0.29015090600092786,0.7174208862067095,0.5465596696206914,-0.4686441015288241,0.506187643122491,-0.217800468665522
8,ズシャー,3,5,0.5834361679320318,0.6004325173972531,0.7981340327042862,0.9020308238904975,0.469613662910915,-0.17501961512418684,-0.42752900676425126,0.7499183332983145,0.7551335437047818,-0.27471049447304874
8,ゴロゴロ,4,4,0.43059318075101016,0.6055347541134473,0.7089693229954328,0.5862842010940779,0.20525975712210062,-0.35754418863934506,-0.3141953964900428,0.458777940598657,0.6216439548589395,0.015878449669487593
8,キラキラ,3,5,-0.4577384654709197,-0.43522007918003064,-0.6911862442171373,-0.17728133909156785,0.06741117932460677,0.7496493686196198,0.9025067062042341,-0.07625798098654626,0.5688753442993824,-0.006135418852804386
8,ピカピカ,4,4,-0.21810678371415895,-0.3880084328069386,-0.5339592220588261,-0.30208282682173127,0.18543464366551093,0.7910933652766607,0.8824232346713106,-0.22652876987313392,0.5141570016238687,0.14694408103850704
8,フワフワ,5,4,-0.5689047336899634,-0.4904421859964603,-0.19772347581655275,-0.15989454036534112,0.2262662382466181,0.44648554605507274,0.49614201459309276,-0.7270478788859804,0.7147975448919289,0.2447456856130253
8,バシャバシャ,3,3,0.510638395924488,0.30098375500450514,0.2239249805223514,0.3299030159265982,0.5935541732321544,0.7919671851046574,0.4382761419642667,0.47332278302030634,0.5111342144419144,0.017267534939042106
8,ザーザー,3,5,0.35388280279677997,0.4369658727404452,0.039806017614912065,-0.042033772309017836,0.5411759501994299,0.46813066675250353,0.4295860574000794,0.22254710360328323,0.6067096448177167,0.22589351747101902
9,ガンガン,5,3,0.5107013286690072,0.5863150327252455,0.15080437248220777,0.4164270295738435,0.44701450613027693,0.04128463505012783,-0.200012264960877,0.8497548872832599,0.26876874470821194,-0.04808376253708885
9,ドンドン,4,5,0.7428241925604019,0.724108471616244,0.7493485224622171,0.7201048921855939,0.2501129236895277,-0.25832448494876237,-0.24262407271486341,0.8574609158801497,0.21731795451001945,-0.07677372895560136
9,バンバン,5,5,0.7039249327972692,0.6910932730287469,0.5620708911783406,0.4519334216142449,0.37036268039207676,0.16958331810561011,-0.2493961676151098,0.6466546518473333,0.24729950329183964,0.056576790452310115
9,サラサラ,3,5,-0.39760514346291637,-0.30487510068806944,-0.07448155425178135,-0.3626102097912122,0.12307303256347861,0.7149272580740706,0.7230630653968442,-0.305654975422024,0.4637208293102758,0.08308805095904571
9,パタパタ,3,4,-0.008711777110963713,0.1598746314032517,-0.3672863643455764,0.0016995109567026212,0.11864615154068692,0.3504216970050681,0.5779399734924572,-0.3149153985827119,0.4059536579237492,-0.04526733883083599
9,カサカサ,3,5,-0.14726993193840604,-0.20729036187081779,-0.5138935830037291,-0.13347420204239857,0.13152823560202492,0.5959981979533047,0.7061603708046604,-0.42407547945735374,0.6305103855444997,0.09103377268754154
9,ズシャー,3,3,0.4846462306788017,0.6921133716834442,0.4695576523459789,0.569593413765625,0.2521452034346442,-0.10204839692320468,-0.48085702414238624,0.6723468954705786,0.6695166492066696,-0.12369937641464482
9,ゴロゴロ,4,3,0.39788495267214274,0.4933981659141243,0.5991021222186041,0.5036665405196871,0.1871423505843147,-0.1472689147469569,-0.2768141236644182,0.45210290154737437,0.4972061348353097,-0.03142588425447132
9,キラキラ,3,4,-0.3743681543468377,-0.3000771172569665,-0.5224591199042303,-0.3447034013491417,0.09758996990012335,0.8160365642496462,0.9152850314393682,-0.12146968930518055,0.6738140542014408,0.39990447997748024
9,ピカピカ,4,4,-0.17497746800346642,-0.2105862111222974,-0.37035584631356266,-0.22439372006858788,0.23990732481426075,0.8669138262558528,0.7983556561653128,-0.18706938270431708,0.6220141846600816,0.04354212588543458
9,フワフワ,5,4,-0.424931776588793,-0.32764771012618515,-0.2734613839614979,-0.042771320115830375,0.44948266071641857,0.4044012319320226,0.2856157626390862,-0.4546405068349939,0.7582928097572554,0.13631571230832296
9,バシャバシャ,5,4,0.36988129888730725,0.45400861377841006,0.18768278957553403,0.38727844369520126,0.6000058850161025,0.5661224006466444,0.3522516008485884,0.597617073172899,0.5369656763273806,-0.05719720165384894
9,ザーザー,5,5,0.40097326677358913,0.5411270580790479,0.16016588960165387,0.2715327278760697,0.29348531464469757,0.39806353689184754,0.4065477777022767,0.4026748683618011,0.6735614526653916,0.3683304458929204
10,ガンガン,5,5,0.641724593350238,0.5118943867707146,0.15660906220557036,0.4780527641712969,0.14927141614223183,0.16158469484405832,-0.09365252143195994,0.7586024291955362,0.3399674782894494,-0.045147490055332556
